word,display_form,part_of_speech,difficulty,frequency_rank
lummox,lummox,,level_1,
lump,lump,,level_1,
lunatic,lunatic,,level_1,
lust,lust,,level_1,
luster,luster,,level_1,
lusterless,lusterless,,level_1,
lustful,lustful,,level_1,
lustre,lustre,,level_1,
lustreless,lustreless,,level_1,
luxuriant,luxuriant,,level_1,
luxuriousness,luxuriousness,,level_1,
luxury,luxury,,level_1,
macabre,macabre,,level_1,
machinate,machinate,,level_1,
machinator,machinator,,level_1,
macrocosm,macrocosm,,level_1,
madcap,madcap,,level_1,
madden,madden,,level_1,
magisterial,magisterial,,level_1,
magnate,magnate,,level_1,
magnetic,magnetic,,level_1,
magnetise,magnetise,,level_1,
magnetize,magnetize,,level_1,
magnificence,magnificence,,level_1,
magnify,magnify,,level_1,
magniloquence,magniloquence,,level_1,
magniloquent,magniloquent,,level_1,
maintain,maintain,,level_1,
maintenance,maintenance,,level_1,
majestic,majestic,,level_1,
majority,majority,,level_1,
make,make,,level_1,
make a face,make a face,,level_1,
make do,make do,,level_1,
make for,make for,,level_1,
make fun,make fun,,level_1,
make happy,make happy,,level_1,
make insane,make insane,,level_1,
make off,make off,,level_1,
make out,make out,,level_1,
make pure,make pure,,level_1,
make unhappy,make unhappy,,level_1,
make up,make up,,level_1,
making,making,,level_1,
maladroitness,maladroitness,,level_1,
malefactor,malefactor,,level_1,
maliciousness,maliciousness,,level_1,
malleability,malleability,,level_1,
malleable,malleable,,level_1,
malodor,malodor,,level_1,
malodour,malodour,,level_1,
malversate,malversate,,level_1,
mammoth,mammoth,,level_1,
man of learning,man of learning,,level_1,
man-eater,man-eater,,level_1,
manacle,manacle,,level_1,
manage,manage,,level_1,
mangle,mangle,,level_1,
maniac,maniac,,level_1,
manifest,manifest,,level_1,
manipulable,manipulable,,level_1,
mannerism,mannerism,,level_1,
manoeuver,manoeuver,,level_1,
manoeuvre,manoeuvre,,level_1,
manufacture,manufacture,,level_1,
many-sided,many-sided,,level_1,
maraud,maraud,,level_1,
marauder,marauder,,level_1,
marauding,marauding,,level_1,
march,march,,level_1,
mare’s nest,mare’s nest,,level_1,
mark,mark,,level_1,
married,married,,level_1,
marrow,marrow,,level_1,
marshall,marshall,,level_1,
marshland,marshland,,level_1,
marvellous,marvellous,,level_1,
marvelous,marvelous,,level_1,
mass,mass,,level_1,
mass murder,mass murder,,level_1,
massacre,massacre,,level_1,
master,master,,level_1,
mastermind,mastermind,,level_1,
match,match,,level_1,
materfamilias,materfamilias,,level_1,
material body,material body,,level_1,
matrimonial,matrimonial,,level_1,
matter-of-fact,matter-of-fact,,level_1,
maturate,maturate,,level_1,
maturement,maturement,,level_1,
maunder,maunder,,level_1,
maven,maven,,level_1,
mavin,mavin,,level_1,
mawkish,mawkish,,level_1,
maximise,maximise,,level_1,
mayhem,mayhem,,level_1,
maze,maze,,level_1,
meagerly,meagerly,,level_1,
meagre,meagre,,level_1,
meal,meal,,level_1,
mean,mean,,level_1,
measure,measure,,level_1,
measured,measured,,level_1,
meat,meat,,level_1,
mechanisation,mechanisation,,level_1,
meddlesome,meddlesome,,level_1,
meddling,meddling,,level_1,
meditate,meditate,,level_1,
meditative,meditative,,level_1,
meet,meet,,level_1,
meeting,meeting,,level_1,
meld,meld,,level_1,
meliorate,meliorate,,level_1,
melodramatic,melodramatic,,level_1,
melt,melt,,level_1,
melt down,melt down,,level_1,
member,member,,level_1,
memory loss,memory loss,,level_1,
menace,menace,,level_1,
menacing,menacing,,level_1,
mental attitude,mental attitude,,level_1,
mental confusion,mental confusion,,level_1,
mental lexicon,mental lexicon,,level_1,
mental rejection,mental rejection,,level_1,
mentality,mentality,,level_1,
mention,mention,,level_1,
menu,menu,,level_1,
mephitis,mephitis,,level_1,
mercurial,mercurial,,level_1,
meretricious,meretricious,,level_1,
merger,merger,,level_1,
meridian,meridian,,level_1,
merriment,merriment,,level_1,
mesh,mesh,,level_1,
mesmerise,mesmerise,,level_1,
mess,mess,,level_1,
mess about,mess about,,level_1,
mess up,mess up,,level_1,
messenger,messenger,,level_1,
messy,messy,,level_1,
metabolism,metabolism,,level_1,
metamorphose,metamorphose,,level_1,
metaphoric,metaphoric,,level_1,
meter,meter,,level_1,
methodological analysis,methodological analysis,,level_1,
metier,metier,,level_1,
metre,metre,,level_1,
miasm,miasm,,level_1,
mickle,mickle,,level_1,
midget,midget,,level_1,
migrator,migrator,,level_1,
mildness,mildness,,level_1,
milepost,milepost,,level_1,
military blockade,military blockade,,level_1,
military expedition,military expedition,,level_1,
military junta,military junta,,level_1,
mill about,mill about,,level_1,
mill around,mill around,,level_1,
millenary,millenary,,level_1,
mime,mime,,level_1,
minacious,minacious,,level_1,
minatory,minatory,,level_1,
mincing,mincing,,level_1,
mind,mind,,level_1,
mind-set,mind-set,,level_1,
minded,minded,,level_1,
mindless,mindless,,level_1,
mindset,mindset,,level_1,
minimise,minimise,,level_1,
minimum,minimum,,level_1,
ministration,ministration,,level_1,
minor,minor,,level_1,
mint,mint,,level_1,
mire,mire,,level_1,
mirky,mirky,,level_1,
mirthful,mirthful,,level_1,
mirthfulness,mirthfulness,,level_1,
misanthropic,misanthropic,,level_1,
misanthropical,misanthropical,,level_1,
misanthropist,misanthropist,,level_1,
misapprehend,misapprehend,,level_1,
misappropriate,misappropriate,,level_1,
misbehavior,misbehavior,,level_1,
misbehaviour,misbehaviour,,level_1,
miscellaneous,miscellaneous,,level_1,
mischance,mischance,,level_1,
mischief-making,mischief-making,,level_1,
mischievousness,mischievousness,,level_1,
misconceive,misconceive,,level_1,
misconduct,misconduct,,level_1,
misconstrue,misconstrue,,level_1,
misdating,misdating,,level_1,
misdemean,misdemean,,level_1,
misdemeanor,misdemeanor,,level_1,
misdemeanour,misdemeanour,,level_1,
misdirect,misdirect,,level_1,
misdirection,misdirection,,level_1,
miserable,miserable,,level_1,
misfortunate,misfortunate,,level_1,
misgiving,misgiving,,level_1,
misguide,misguide,,level_1,
mishandle,mishandle,,level_1,
misinform,misinform,,level_1,
misinterpret,misinterpret,,level_1,
mislay,mislay,,level_1,
misleading,misleading,,level_1,
miss,miss,,level_1,
mistake,mistake,,level_1,
mistiming,mistiming,,level_1,
mistrust,mistrust,,level_1,
mistrustful,mistrustful,,level_1,
misty,misty,,level_1,
misunderstanding,misunderstanding,,level_1,
mix,mix,,level_1,
mix up,mix up,,level_1,
mixed,mixed,,level_1,
mixed up,mixed up,,level_1,
mobile,mobile,,level_1,
mockery,mockery,,level_1,
mocking,mocking,,level_1,
model,model,,level_1,
moderateness,moderateness,,level_1,
modern,modern,,level_1,
modestness,modestness,,level_1,
modification,modification,,level_1,
modify,modify,,level_1,
modulate,modulate,,level_1,
modulation,modulation,,level_1,
modus operandi,modus operandi,,level_1,
mogul,mogul,,level_1,
moil,moil,,level_1,
moist,moist,,level_1,
moldy,moldy,,level_1,
molecule,molecule,,level_1,
molest,molest,,level_1,
mollify,mollify,,level_1,
mollycoddle,mollycoddle,,level_1,
molt,molt,,level_1,
monarch,monarch,,level_1,
monarchal,monarchal,,level_1,
moneymaking,moneymaking,,level_1,
monish,monish,,level_1,
monkey,monkey,,level_1,
monocracy,monocracy,,level_1,
monolithic,monolithic,,level_1,
monologue,monologue,,level_1,
monstrous,monstrous,,level_1,
montage,montage,,level_1,
monumental,monumental,,level_1,
moody,moody,,level_1,
mope around,mope around,,level_1,
moral excellence,moral excellence,,level_1,
moral principle,moral principle,,level_1,
moralise,moralise,,level_1,
moralist,moralist,,level_1,
moralize,moralize,,level_1,
morass,morass,,level_1,
mordant,mordant,,level_1,
more or less,more or less,,level_1,
more synonyms:,More Synonyms:,,level_1,
more synonyms: abridged,More Synonyms: abridged,,level_1,
more synonyms: abundant,More Synonyms: abundant,,level_1,
more synonyms: academic,More Synonyms: academic,,level_1,
more synonyms: accepting,More Synonyms: accepting,,level_1,
more synonyms: accumulation,More Synonyms: accumulation,,level_1,
more synonyms: alienate,More Synonyms: alienate,,level_1,
more synonyms: ancestor,More Synonyms: ancestor,,level_1,
more synonyms: annoy,More Synonyms: annoy,,level_1,
more synonyms: assert,More Synonyms: assert,,level_1,
more synonyms: assiduous,More Synonyms: assiduous,,level_1,
more synonyms: attract,More Synonyms: attract,,level_1,
more synonyms: back up,More Synonyms: back up,,level_1,
more synonyms: bad,More Synonyms: bad,,level_1,
more synonyms: bad result,More Synonyms: bad result,,level_1,
more synonyms: beauty,More Synonyms: beauty,,level_1,
more synonyms: belief,More Synonyms: belief,,level_1,
more synonyms: belittle,More Synonyms: belittle,,level_1,
more synonyms: bitterness,More Synonyms: bitterness,,level_1,
more synonyms: bless,More Synonyms: bless,,level_1,
more synonyms: block,More Synonyms: block,,level_1,
more synonyms: blow up,More Synonyms: blow up,,level_1,
more synonyms: blurry,More Synonyms: blurry,,level_1,
more synonyms: border,More Synonyms: border,,level_1,
more synonyms: break up,More Synonyms: break up,,level_1,
more synonyms: calm,More Synonyms: calm,,level_1,
more synonyms: captivate,More Synonyms: captivate,,level_1,
more synonyms: car,More Synonyms: car,,level_1,
more synonyms: carefree,More Synonyms: carefree,,level_1,
more synonyms: castigate,More Synonyms: castigate,,level_1,
more synonyms: casual,More Synonyms: casual,,level_1,
more synonyms: change,More Synonyms: change,,level_1,
more synonyms: cheat,More Synonyms: cheat,,level_1,
more synonyms: childlike,More Synonyms: childlike,,level_1,
more synonyms: clapping,More Synonyms: clapping,,level_1,
more synonyms: clumsy,More Synonyms: clumsy,,level_1,
more synonyms: commonplace,More Synonyms: commonplace,,level_1,
more synonyms: concurrence,More Synonyms: concurrence,,level_1,
more synonyms: condense,More Synonyms: condense,,level_1,
more synonyms: conflict,More Synonyms: conflict,,level_1,
more synonyms: confuse,More Synonyms: confuse,,level_1,
more synonyms: congregate,More Synonyms: congregate,,level_1,
more synonyms: contingent,More Synonyms: contingent,,level_1,
more synonyms: contributing,More Synonyms: contributing,,level_1,
more synonyms: corrupt,More Synonyms: corrupt,,level_1,
more synonyms: cover,More Synonyms: cover,,level_1,
more synonyms: cover up,More Synonyms: cover up,,level_1,
more synonyms: craze,More Synonyms: craze,,level_1,
more synonyms: creep,More Synonyms: creep,,level_1,
more synonyms: criticism,More Synonyms: criticism,,level_1,
more synonyms: criticize,More Synonyms: criticize,,level_1,
more synonyms: cruel,More Synonyms: cruel,,level_1,
more synonyms: curse,More Synonyms: curse,,level_1,
more synonyms: deceive,More Synonyms: deceive,,level_1,
more synonyms: decide,More Synonyms: decide,,level_1,
more synonyms: decontaminator,More Synonyms: decontaminator,,level_1,
more synonyms: defect,More Synonyms: defect,,level_1,
more synonyms: denial,More Synonyms: denial,,level_1,
more synonyms: desirous,More Synonyms: desirous,,level_1,
more synonyms: destroyed,More Synonyms: destroyed,,level_1,
more synonyms: deter,More Synonyms: deter,,level_1,
more synonyms: determined,More Synonyms: determined,,level_1,
more synonyms: dethrone,More Synonyms: dethrone,,level_1,
more synonyms: dilute,More Synonyms: dilute,,level_1,
more synonyms: dirty,More Synonyms: dirty,,level_1,
more synonyms: discourage,More Synonyms: discourage,,level_1,
more synonyms: dismay,More Synonyms: dismay,,level_1,
more synonyms: displace,More Synonyms: displace,,level_1,
more synonyms: displease,More Synonyms: displease,,level_1,
more synonyms: displeasure,More Synonyms: displeasure,,level_1,
more synonyms: dispute,More Synonyms: dispute,,level_1,
more synonyms: do,More Synonyms: do,,level_1,
more synonyms: do again,More Synonyms: do again,,level_1,
more synonyms: domination,More Synonyms: domination,,level_1,
more synonyms: dream,More Synonyms: dream,,level_1,
more synonyms: dry,More Synonyms: dry,,level_1,
more synonyms: endless,More Synonyms: endless,,level_1,
more synonyms: even though,More Synonyms: even though,,level_1,
more synonyms: exclude,More Synonyms: exclude,,level_1,
more synonyms: exit,More Synonyms: exit,,level_1,
more synonyms: explain,More Synonyms: explain,,level_1,
more synonyms: extend,More Synonyms: extend,,level_1,
more synonyms: extraordinary,More Synonyms: extraordinary,,level_1,
more synonyms: fascinate,More Synonyms: fascinate,,level_1,
more synonyms: fashionable,More Synonyms: fashionable,,level_1,
more synonyms: favor,More Synonyms: favor,,level_1,
more synonyms: figurative,More Synonyms: figurative,,level_1,
more synonyms: flatter,More Synonyms: flatter,,level_1,
more synonyms: fold,More Synonyms: fold,,level_1,
more synonyms: foolish,More Synonyms: foolish,,level_1,
more synonyms: fragrant,More Synonyms: fragrant,,level_1,
more synonyms: friendly,More Synonyms: friendly,,level_1,
more synonyms: frighten,More Synonyms: frighten,,level_1,
more synonyms: fuss,More Synonyms: fuss,,level_1,
more synonyms: gathering,More Synonyms: gathering,,level_1,
more synonyms: generosity,More Synonyms: generosity,,level_1,
more synonyms: generous,More Synonyms: generous,,level_1,
more synonyms: gentle,More Synonyms: gentle,,level_1,
more synonyms: give up,More Synonyms: give up,,level_1,
more synonyms: glorify,More Synonyms: glorify,,level_1,
more synonyms: glowing,More Synonyms: glowing,,level_1,
more synonyms: goalless,More Synonyms: goalless,,level_1,
more synonyms: greedy,More Synonyms: greedy,,level_1,
more synonyms: harass,More Synonyms: harass,,level_1,
more synonyms: harsh,More Synonyms: harsh,,level_1,
more synonyms: help,More Synonyms: help,,level_1,
more synonyms: hobby,More Synonyms: hobby,,level_1,
more synonyms: imaginary,More Synonyms: imaginary,,level_1,
more synonyms: impartial,More Synonyms: impartial,,level_1,
more synonyms: implant,More Synonyms: implant,,level_1,
more synonyms: important,More Synonyms: important,,level_1,
more synonyms: in what way or manner,More Synonyms: in what way or manner,,level_1,
more synonyms: inactivity,More Synonyms: inactivity,,level_1,
more synonyms: inexperienced,More Synonyms: inexperienced,,level_1,
more synonyms: influence,More Synonyms: influence,,level_1,
more synonyms: injurious,More Synonyms: injurious,,level_1,
more synonyms: innocent,More Synonyms: innocent,,level_1,
more synonyms: intangible,More Synonyms: intangible,,level_1,
more synonyms: interruption,More Synonyms: interruption,,level_1,
more synonyms: irritable,More Synonyms: irritable,,level_1,
more synonyms: isolate,More Synonyms: isolate,,level_1,
more synonyms: joke,More Synonyms: joke,,level_1,
more synonyms: likelihood,More Synonyms: likelihood,,level_1,
more synonyms: look at,More Synonyms: look at,,level_1,
more synonyms: make happy,More Synonyms: make happy,,level_1,
more synonyms: manage,More Synonyms: manage,,level_1,
more synonyms: meld,More Synonyms: meld,,level_1,
more synonyms: misrepresent,More Synonyms: misrepresent,,level_1,
more synonyms: mistake,More Synonyms: mistake,,level_1,
more synonyms: moving,More Synonyms: moving,,level_1,
more synonyms: musicality,More Synonyms: musicality,,level_1,
more synonyms: near,More Synonyms: near,,level_1,
more synonyms: not eat,More Synonyms: not eat,,level_1,
more synonyms: nuisance,More Synonyms: nuisance,,level_1,
more synonyms: obsolete,More Synonyms: obsolete,,level_1,
more synonyms: obstruct,More Synonyms: obstruct,,level_1,
more synonyms: omen,More Synonyms: omen,,level_1,
more synonyms: opening,More Synonyms: opening,,level_1,
more synonyms: organized,More Synonyms: organized,,level_1,
more synonyms: out-of-date,More Synonyms: out-of-date,,level_1,
more synonyms: overfill,More Synonyms: overfill,,level_1,
more synonyms: parting remark or action,More Synonyms: parting remark or action,,level_1,
more synonyms: past,More Synonyms: past,,level_1,
more synonyms: pathway,More Synonyms: pathway,,level_1,
more synonyms: perceptive,More Synonyms: perceptive,,level_1,
more synonyms: persuade,More Synonyms: persuade,,level_1,
more synonyms: pessimist,More Synonyms: pessimist,,level_1,
more synonyms: phencyclidine,More Synonyms: phencyclidine,,level_1,
more synonyms: planned,More Synonyms: planned,,level_1,
more synonyms: playful,More Synonyms: playful,,level_1,
more synonyms: please,More Synonyms: please,,level_1,
more synonyms: plot,More Synonyms: plot,,level_1,
more synonyms: praise,More Synonyms: praise,,level_1,
more synonyms: predecessor,More Synonyms: predecessor,,level_1,
more synonyms: predict,More Synonyms: predict,,level_1,
more synonyms: prepare,More Synonyms: prepare,,level_1,
more synonyms: pretender,More Synonyms: pretender,,level_1,
more synonyms: purify,More Synonyms: purify,,level_1,
more synonyms: questionable,More Synonyms: questionable,,level_1,
more synonyms: regretful,More Synonyms: regretful,,level_1,
more synonyms: residence,More Synonyms: residence,,level_1,
more synonyms: resolute,More Synonyms: resolute,,level_1,
more synonyms: responsible,More Synonyms: responsible,,level_1,
more synonyms: restraint,More Synonyms: restraint,,level_1,
more synonyms: rod,More Synonyms: rod,,level_1,
more synonyms: sag,More Synonyms: sag,,level_1,
more synonyms: scholar,More Synonyms: scholar,,level_1,
more synonyms: secret,More Synonyms: secret,,level_1,
more synonyms: self-centeredness,More Synonyms: self-centeredness,,level_1,
more synonyms: separated,More Synonyms: separated,,level_1,
more synonyms: shade,More Synonyms: shade,,level_1,
more synonyms: sideways,More Synonyms: sideways,,level_1,
more synonyms: sleight of hand,More Synonyms: sleight of hand,,level_1,
more synonyms: soothe,More Synonyms: soothe,,level_1,
more synonyms: soreness,More Synonyms: soreness,,level_1,
more synonyms: sort,More Synonyms: sort,,level_1,
more synonyms: spirited; touchy,More Synonyms: spirited; touchy,,level_1,
more synonyms: spot,More Synonyms: spot,,level_1,
more synonyms: sticking,More Synonyms: sticking,,level_1,
more synonyms: strength,More Synonyms: strength,,level_1,
more synonyms: stubborn,More Synonyms: stubborn,,level_1,
more synonyms: style of music,More Synonyms: style of music,,level_1,
more synonyms: sudden,More Synonyms: sudden,,level_1,
more synonyms: superior,More Synonyms: superior,,level_1,
more synonyms: surprise,More Synonyms: surprise,,level_1,
more synonyms: take away,More Synonyms: take away,,level_1,
more synonyms: true,More Synonyms: true,,level_1,
more synonyms: uncaring,More Synonyms: uncaring,,level_1,
more synonyms: uncertain,More Synonyms: uncertain,,level_1,
more synonyms: uninteresting,More Synonyms: uninteresting,,level_1,
more synonyms: unrestrained,More Synonyms: unrestrained,,level_1,
more synonyms: unsophisticated,More Synonyms: unsophisticated,,level_1,
more synonyms: urgent,More Synonyms: urgent,,level_1,
more synonyms: vocalization,More Synonyms: vocalization,,level_1,
more synonyms: without enthusiasm,More Synonyms: without enthusiasm,,level_1,
more synonyms: wrong,More Synonyms: wrong,,level_1,
more synonyms: yelp,More Synonyms: yelp,,level_1,
moreover,moreover,,level_1,
morose,morose,,level_1,
mortification,mortification,,level_1,
mortify,mortify,,level_1,
mosey,mosey,,level_1,
mother,mother,,level_1,
motivate,motivate,,level_1,
motivation,motivation,,level_1,
motivator,motivator,,level_1,
motive,motive,,level_1,
motor,motor,,level_1,
mouldy,mouldy,,level_1,
moult,moult,,level_1,
mound,mound,,level_1,
mount,mount,,level_1,
mountain,mountain,,level_1,
mountebank,mountebank,,level_1,
mournful,mournful,,level_1,
mourning,mourning,,level_1,
mouth off,mouth off,,level_1,
movable,movable,,level_1,
move,move,,level_1,
move back,move back,,level_1,
muck up,muck up,,level_1,
muckle,muckle,,level_1,
muddiness,muddiness,,level_1,
muddy,muddy,,level_1,
muff,muff,,level_1,
muffle,muffle,,level_1,
mull,mull,,level_1,
mull over,mull over,,level_1,
multifarious,multifarious,,level_1,
multifariousness,multifariousness,,level_1,
multitude,multitude,,level_1,
multitudinous,multitudinous,,level_1,
munificence,munificence,,level_1,
murder,murder,,level_1,
muscle,muscle,,level_1,
muscle system,muscle system,,level_1,
muscular structure,muscular structure,,level_1,
muscularity,muscularity,,level_1,
mushy,mushy,,level_1,
musical,musical,,level_1,
musical composition,musical composition,,level_1,
musing,musing,,level_1,
muster up,muster up,,level_1,
mutual exclusiveness,mutual exclusiveness,,level_1,
mutuality,mutuality,,level_1,
mystic,mystic,,level_1,
mystify,mystify,,level_1,
mystifying,mystifying,,level_1,
mythic,mythic,,level_1,
mythologic,mythologic,,level_1,
mythological,mythological,,level_1,
nab,nab,,level_1,
nacreous,nacreous,,level_1,
naif,naif,,level_1,
nail,nail,,level_1,
naiveness,naiveness,,level_1,
naivety,naivety,,level_1,
name,name,,level_1,
namelessness,namelessness,,level_1,
naming,naming,,level_1,
narcissistic,narcissistic,,level_1,
narcist,narcist,,level_1,
nark,nark,,level_1,
narrate,narrate,,level_1,
narration,narration,,level_1,
nastiness,nastiness,,level_1,
nationalist,nationalist,,level_1,
natural,natural,,level_1,
naturalise,naturalise,,level_1,
naturalize,naturalize,,level_1,
naturalness,naturalness,,level_1,
naughty,naughty,,level_1,
nauseating,nauseating,,level_1,
nauseous,nauseous,,level_1,
nearsighted,nearsighted,,level_1,
nearsightedness,nearsightedness,,level_1,
neaten,neaten,,level_1,
neb,neb,,level_1,
nebulose,nebulose,,level_1,
necessary,necessary,,level_1,
necessitous,necessitous,,level_1,
necropsy,necropsy,,level_1,
need,need,,level_1,
neediness,neediness,,level_1,
needy,needy,,level_1,
negate,negate,,level_1,
negativist,negativist,,level_1,
neglectful,neglectful,,level_1,
negociate,negociate,,level_1,
neigh,neigh,,level_1,
nemesis,nemesis,,level_1,
neology,neology,,level_1,
neophyte,neophyte,,level_1,
nerve,nerve,,level_1,
nervous,nervous,,level_1,
nervy,nervy,,level_1,
nescient,nescient,,level_1,
nest,nest,,level_1,
nether region,nether region,,level_1,
nettle,nettle,,level_1,
nettlesome,nettlesome,,level_1,
never-ending,never-ending,,level_1,
never-say-die,never-say-die,,level_1,
neverending,neverending,,level_1,
newbie,newbie,,level_1,
newcomer,newcomer,,level_1,
next,next,,level_1,
nice,nice,,level_1,
nice-smelling,nice-smelling,,level_1,
nicety,nicety,,level_1,
nicker,nicker,,level_1,
niggle,niggle,,level_1,
niggling,niggling,,level_1,
nightfall,nightfall,,level_1,
nihilist,nihilist,,level_1,
nimble,nimble,,level_1,
nimiety,nimiety,,level_1,
niminy-piminy,niminy-piminy,,level_1,
nitty-gritty,nitty-gritty,,level_1,
nix,nix,,level_1,
nobble,nobble,,level_1,
nobility,nobility,,level_1,
noble-minded,noble-minded,,level_1,
noesis,noesis,,level_1,
noisome,noisome,,level_1,
nom de guerre,nom de guerre,,level_1,
nominate,nominate,,level_1,
nonchalant,nonchalant,,level_1,
noncompliant,noncompliant,,level_1,
noncritical,noncritical,,level_1,
nonesuch,nonesuch,,level_1,
nonetheless,nonetheless,,level_1,
nonexistence,nonexistence,,level_1,
nonextant,nonextant,,level_1,
nonindulgence,nonindulgence,,level_1,
nonliteral,nonliteral,,level_1,
nonnatural,nonnatural,,level_1,
nonpareil,nonpareil,,level_1,
nonperformance,nonperformance,,level_1,
nonplus,nonplus,,level_1,
nonsensical,nonsensical,,level_1,
nonsuch,nonsuch,,level_1,
normative,normative,,level_1,
nose count,nose count,,level_1,
nosecount,nosecount,,level_1,
not believing,not believing,,level_1,
not married,not married,,level_1,
not working,not working,,level_1,
noted,noted,,level_1,
noteworthy,noteworthy,,level_1,
notice,notice,,level_1,
notify,notify,,level_1,
notional,notional,,level_1,
notwithstanding,notwithstanding,,level_1,
nourishing,nourishing,,level_1,
nourishment,nourishment,,level_1,
nous,nous,,level_1,
novitiate,novitiate,,level_1,
nub,nub,,level_1,
nudge,nudge,,level_1,
nullify,nullify,,level_1,
numberless,numberless,,level_1,
nutriment,nutriment,,level_1,
nutrition,nutrition,,level_1,
nutritive,nutritive,,level_1,
nuts,nuts,,level_1,
nutty,nutty,,level_1,
nuzzle,nuzzle,,level_1,
o.k.,O.K.,,level_1,
oasis,oasis,,level_1,
objectify,objectify,,level_1,
objection,objection,,level_1,
objectionable,objectionable,,level_1,
objectiveness,objectiveness,,level_1,
objector,objector,,level_1,
objurgate,objurgate,,level_1,
obligate,obligate,,level_1,
oblige,oblige,,level_1,
obliging,obliging,,level_1,
obligingness,obligingness,,level_1,
obloquy,obloquy,,level_1,
obscene,obscene,,level_1,
obscureness,obscureness,,level_1,
observe,observe,,level_1,
observer,observer,,level_1,
obsessive,obsessive,,level_1,
obsolete copyright 2007 audrey walton. all rights reserved. definitions from wordnet 3.0 copyright 2006 by princeton university. all rights reserved.,obsolete Copyright 2007 Audrey Walton. All rights reserved. Definitions from WordNet 3.0 Copyright 2006 by Princeton University. All rights reserved.,,level_1,
obstinate,obstinate,,level_1,
obstruct,obstruct,,level_1,
obstructer,obstructer,,level_1,
obstruction,obstruction,,level_1,
obstructor,obstructor,,level_1,
obtain,obtain,,level_1,
obviate,obviate,,level_1,
occasion,occasion,,level_1,
occultation,occultation,,level_1,
odium,odium,,level_1,
odor,odor,,level_1,
odour,odour,,level_1,
off,off,,level_1,
off-color,off-color,,level_1,
off-course,off-course,,level_1,
off-the- wall,off-the- wall,,level_1,
offbeat,offbeat,,level_1,
offence,offence,,level_1,
offend,offend,,level_1,
offender,offender,,level_1,
offense,offense,,level_1,
offhanded,offhanded,,level_1,
offhandedly,offhandedly,,level_1,
officeholder,officeholder,,level_1,
offshoot,offshoot,,level_1,
offspring,offspring,,level_1,
oily,oily,,level_1,
okay,okay,,level_1,
old-fashioned,old-fashioned,,level_1,
old-hat,old-hat,,level_1,
oleaginous,oleaginous,,level_1,
olfactory property,olfactory property,,level_1,
olympian,olympian,,level_1,
ominous,ominous,,level_1,
omit,omit,,level_1,
omnipresent,omnipresent,,level_1,
on account of,on account of,,level_1,
on-going,on-going,,level_1,
oncoming,oncoming,,level_1,
one-man rule,one-man rule,,level_1,
oneirism,oneirism,,level_1,
onslaught,onslaught,,level_1,
onus,onus,,level_1,
ooze out,ooze out,,level_1,
opaline,opaline,,level_1,
open,open,,level_1,
open fireplace,open fireplace,,level_1,
open up,open up,,level_1,
open-eyed,open-eyed,,level_1,
openhandedness,openhandedness,,level_1,
opening,opening,,level_1,
operose,operose,,level_1,
opine,opine,,level_1,
opinion,opinion,,level_1,
opinionative,opinionative,,level_1,
opportunist,opportunist,,level_1,
opposer,opposer,,level_1,
opposite,opposite,,level_1,
opposite number,opposite number,,level_1,
opposition,opposition,,level_1,
opprobrious,opprobrious,,level_1,
optimal,optimal,,level_1,
oratorio,oratorio,,level_1,
orbit,orbit,,level_1,
ordain,ordain,,level_1,
order,order,,level_1,
ordered,ordered,,level_1,
ordinary,ordinary,,level_1,
ordinate,ordinate,,level_1,
organisation,organisation,,level_1,
organise,organise,,level_1,
organization,organization,,level_1,
organize,organize,,level_1,
original,original,,level_1,
originate,originate,,level_1,
ornament,ornament,,level_1,
ornamental,ornamental,,level_1,
ornateness,ornateness,,level_1,
orotund,orotund,,level_1,
orthogonal,orthogonal,,level_1,
oscillate,oscillate,,level_1,
ostentate,ostentate,,level_1,
ostentation,ostentation,,level_1,
ostracise,ostracise,,level_1,
otherworldly,otherworldly,,level_1,
otiose,otiose,,level_1,
out- of-date,out- of-date,,level_1,
out-and-out,out-and-out,,level_1,
outburst,outburst,,level_1,
outcast,outcast,,level_1,
outcome,outcome,,level_1,
outcry,outcry,,level_1,
outdo,outdo,,level_1,
outer boundary,outer boundary,,level_1,
outfit,outfit,,level_1,
outgo,outgo,,level_1,
outgoing,outgoing,,level_1,
outlandish,outlandish,,level_1,
outlaw,outlaw,,level_1,
outlawed,outlawed,,level_1,
outline,outline,,level_1,
outmatch,outmatch,,level_1,
outmode,outmode,,level_1,
outperform,outperform,,level_1,
outpouring,outpouring,,level_1,
outraged,outraged,,level_1,
outrageous,outrageous,,level_1,
outrageousness,outrageousness,,level_1,
outre,outre,,level_1,
outspoken,outspoken,,level_1,
outstanding,outstanding,,level_1,
oval,oval,,level_1,
oval-shaped,oval-shaped,,level_1,
ovate,ovate,,level_1,
overbearing,overbearing,,level_1,
overcharge,overcharge,,level_1,
overcompliment,overcompliment,,level_1,
overconfidence,overconfidence,,level_1,
overdraw,overdraw,,level_1,
overeat,overeat,,level_1,
overemphasise,overemphasise,,level_1,
overfill,overfill,,level_1,
overflowing,overflowing,,level_1,
overgenerous,overgenerous,,level_1,
overgorge,overgorge,,level_1,
overhasty,overhasty,,level_1,
overhaul,overhaul,,level_1,
overindulge,overindulge,,level_1,
overleap,overleap,,level_1,
overlook,overlook,,level_1,
overmaster,overmaster,,level_1,
overmodest,overmodest,,level_1,
